state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
NE,0.004576033,-0.157750265,-0.775658385,20200311,0
NE,-0.06659229,-0.098727126,-0.8008379720000001,20200310,0
NE,-0.09609809,-0.124307709,-0.817170815,20200309,0
NE,-0.042427556,-0.063117336,-0.800924527,20200308,0
NE,-0.023590233999999998,-0.028464282,-0.64819309,20200307,0
NH,-0.399956355,-0.608729565,-0.815510996,20200320,1
NH,-0.320576447,-0.5065903970000001,-0.79742449,20200319,1
NH,-0.253625934,-0.384865225,-0.762102422,20200318,1
NH,-0.22950772100000003,-0.304227075,-0.7444020729999999,20200317,1
NH,-0.19684468800000002,-0.20438402600000002,-0.6878063879999999,20200316,1
NH,-0.231579847,-0.16885880600000003,-0.6287452339999999,20200315,1
NH,-0.304519008,-0.212236178,-0.497081199,20200314,1
NH,-0.223271628,-0.149788687,-0.39122333,20200313,0
NH,-0.12002328400000001,-0.069773526,-0.383376117,20200312,0
NH,-0.039216066,-0.125502926,-0.301594565,20200311,0
NH,-0.054895617,-0.009531123,-0.41259305,20200310,0
NH,-0.071053535,-0.056436600999999996,-0.345214654,20200309,0
NH,-0.06499602,-0.000698542,-0.38596215,20200308,0
NH,-0.089244045,0.048965796,-0.08983164800000001,20200307,0
NJ,-0.230375162,-0.360836014,3.2326843989999996,20200316,1
NJ,-0.255662866,-0.314088194,2.9820166869999998,20200315,1
NJ,-0.248492392,-0.315018641,4.784447233,20200314,1
NJ,-0.177750465,-0.158136078,7.219278909,20200313,1
NJ,-0.137606659,-0.10431864,8.297596578,20200312,1
NJ,-0.042898001,-0.172725853,9.121115433,20200311,1
NJ,-0.039661176,-0.05844277900000001,9.100679027,20200310,1
NJ,-0.041953975,-0.082842658,9.503055194,20200309,0
NJ,-0.025984102999999998,-0.033300067,7.432494414,20200308,0
