state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
ME,-0.281432401,-0.529851307,-0.968514222,20200326,0
MI,-0.471215513,-0.645092655,-0.820307111,20200331,1
MI,-0.477295364,-0.651767435,-0.8207460209999999,20200330,1
MI,-0.598599223,-0.7143900759999999,-0.8414278759999999,20200329,1
MI,-0.603853219,-0.744563036,-0.814032738,20200328,1
MI,-0.521828823,-0.702941067,-0.781261225,20200327,1
MI,-0.465146603,-0.6889116270000001,-0.820222259,20200326,1
MI,-0.434646288,-0.6544118879999999,-0.813291731,20200325,1
MI,-0.45139376200000003,-0.698488455,-0.8380310190000001,20200324,0
MI,-0.306213098,-0.47680031799999995,-0.650097505,20200323,0
MI,-0.45264515,-0.622883008,-0.7856246240000001,20200322,0
MI,-0.43078217,-0.655319171,-0.8385249309999999,20200321,0
MI,-0.35717191299999995,-0.646381457,-0.719399185,20200320,0
MI,-0.254619488,-0.51562564,-0.633812217,20200319,0
MI,-0.197113743,-0.455678089,-0.648603054,20200318,0
MN,-0.529558042,-0.682333642,-0.876173284,20200404,1
MN,-0.513381523,-0.65255907,-0.87775866,20200403,1
MN,-0.459054355,-0.615130451,-0.911077488,20200402,1
MN,-0.42715405100000003,-0.5682165229999999,-0.908310497,20200401,1
MN,-0.42326182700000003,-0.578348428,-0.9116437359999999,20200331,1
MN,-0.431073375,-0.6034258570000001,-0.9164967270000001,20200330,1
MN,-0.608553976,-0.716535115,-0.935027882,20200329,1
MN,-0.624609834,-0.747698945,-0.925407565,20200328,0
MN,-0.421779884,-0.570941216,-0.8676111940000001,20200327,0
MN,-0.35154739799999996,-0.535886526,-0.879867648,20200326,0
MN,-0.347163956,-0.537398907,-0.8888633640000001,20200325,0
MN,-0.342742573,-0.555007599,-0.899553305,20200324,0
MN,-0.345705335,-0.546673773,-0.89208913,20200323,0
MN,-0.467436233,-0.640036861,-0.911152346,20200322,0
MO,-0.43104063,-0.663301839,-0.695790837,20200404,0
